"Busco id"	Status	Sequence	Score	Length
622461at33208	Duplicated	Diphyes_dispar@4136941	170.3	105
622461at33208	Duplicated	Diphyes_dispar@4136944	170.3	105
622461at33208	Duplicated	Diphyes_dispar@4136937	170.3	105
622560at33208	Complete	Diphyes_dispar@4181238	199.1	121
623324at33208	Duplicated	Diphyes_dispar@4191881	197.3	117
623324at33208	Duplicated	Diphyes_dispar@4138995	196.9	117
623444at33208	Complete	Diphyes_dispar@4077037	176.5	164
625769at33208	Complete	Diphyes_dispar@4207104	149.8	93
628231at33208	Complete	Diphyes_dispar@4174857	105.0	94
631173at33208	Complete	Diphyes_dispar@4228341	98.9	88
631196at33208	Complete	Diphyes_dispar@4119640	119.3	172
631767at33208	Complete	Diphyes_dispar@4226162	146.4	110
631811at33208	Complete	Diphyes_dispar@4228733	149.9	137
632234at33208	Duplicated	Diphyes_dispar@4137775	170.2	102
632234at33208	Duplicated	Diphyes_dispar@4256765	168.8	113
632234at33208	Duplicated	Diphyes_dispar@4076100	168.4	102
632566at33208	Complete	Diphyes_dispar@4092901	230.5	152
633007at33208	Complete	Diphyes_dispar@4086337	150.9	131
633619at33208	Complete	Diphyes_dispar@4121080	68.8	42
636041at33208	Complete	Diphyes_dispar@4075984	108.1	86
636300at33208	Complete	Diphyes_dispar@4083945	149.2	87
639252at33208	Complete	Diphyes_dispar@4250504	102.0	104
649979at33208	Complete	Diphyes_dispar@4155638	90.7	98
5951at33208	Complete	Frillagalma_vityazi@1593266	2279.9	1136
9639at33208	Complete	Frillagalma_vityazi@1633447	1390.5	1010
13816at33208	Complete	Frillagalma_vityazi@1539605	824.6	1019
16244at33208	Fragmented	Frillagalma_vityazi@1517817	1112.8	656
40200at33208	Fragmented	Frillagalma_vityazi@1653506	278.3	244
45934at33208	Complete	Frillagalma_vityazi@1500708	847.0	803
49474at33208	Complete	Frillagalma_vityazi@1593111	1184.6	930
50756at33208	Complete	Frillagalma_vityazi@1576660	806.9	654
56573at33208	Complete	Frillagalma_vityazi@1705300	943.3	611
57158at33208	Complete	Frillagalma_vityazi@1636404	1673.0	939
63697at33208	Complete	Frillagalma_vityazi@1661029	1924.1	999
64435at33208	Complete	Frillagalma_vityazi@1551358	250.6	423
66018at33208	Complete	Frillagalma_vityazi@1543834	998.5	541
75406at33208	Fragmented	Frillagalma_vityazi@1585049	180.0	236
76852at33208	Complete	Frillagalma_vityazi@1715474	819.8	812
84980at33208	Complete	Frillagalma_vityazi@1734309	704.7	553
88053at33208	Complete	Frillagalma_vityazi@1689180	335.2	282
92367at33208	Complete	Frillagalma_vityazi@1599203	338.5	501
99614at33208	Fragmented	Frillagalma_vityazi@1662596	308.1	325
99987at33208	Fragmented	Frillagalma_vityazi@1704687	292.4	246
102804at33208	Complete	Frillagalma_vityazi@1651037	811.6	523
103854at33208	Complete	Frillagalma_vityazi@1634637	647.8	639
107151at33208	Complete	Frillagalma_vityazi@1570515	1037.5	637
107574at33208	Complete	Frillagalma_vityazi@1613025	453.6	484
108764at33208	Complete	Frillagalma_vityazi@1730238	362.4	569
109109at33208	Fragmented	Frillagalma_vityazi@1730884	533.3	293
111730at33208	Complete	Frillagalma_vityazi@1503980	459.0	396
115878at33208	Complete	Frillagalma_vityazi@1631279	469.5	330
118209at33208	Fragmented	Frillagalma_vityazi@1673084	555.2	305
119252at33208	Complete	Frillagalma_vityazi@1553426	401.6	311
119591at33208	Complete	Frillagalma_vityazi@1604106	955.2	572
121127at33208	Complete	Frillagalma_vityazi@1698497	499.7	473
123923at33208	Complete	Frillagalma_vityazi@1705402	314.8	549
124302at33208	Complete	Frillagalma_vityazi@1526978	808.2	557
127766at33208	Complete	Frillagalma_vityazi@1515090	453.0	428
129179at33208	Complete	Frillagalma_vityazi@1601026	629.5	341
130245at33208	Fragmented	Frillagalma_vityazi@1560223	248.5	198
130256at33208	Complete	Frillagalma_vityazi@1724066	609.2	451
131349at33208	Complete	Frillagalma_vityazi@1617502	943.0	540
131848at33208	Complete	Frillagalma_vityazi@1494928	557.4	441
132087at33208	Complete	Frillagalma_vityazi@1542685	516.9	312
134492at33208	Complete	Frillagalma_vityazi@1552002	527.5	439
135294at33208	Complete	Frillagalma_vityazi@1507252	546.9	367
137383at33208	Fragmented	Frillagalma_vityazi@1536072	248.4	228
139188at33208	Complete	Frillagalma_vityazi@1499994	693.1	616
143619at33208	Complete	Frillagalma_vityazi@1640384	329.7	331
143997at33208	Complete	Frillagalma_vityazi@1668712	457.6	347
146671at33208	Fragmented	Frillagalma_vityazi@1527980	390.0	274
147873at33208	Complete	Frillagalma_vityazi@1506476	761.5	431
148067at33208	Fragmented	Frillagalma_vityazi@1593846	331.8	341
148325at33208	Complete	Frillagalma_vityazi@1553853	323.5	290
152977at33208	Complete	Frillagalma_vityazi@1529739	236.4	333
153034at33208	Complete	Frillagalma_vityazi@1589273	766.0	503
158845at33208	Fragmented	Frillagalma_vityazi@1552905	118.0	120
158962at33208	Fragmented	Frillagalma_vityazi@1603120	411.0	342
162821at33208	Complete	Frillagalma_vityazi@1496814	420.3	321
164767at33208	Complete	Frillagalma_vityazi@1708986	814.5	700
166097at33208	Complete	Frillagalma_vityazi@1729304	791.9	491
168850at33208	Complete	Frillagalma_vityazi@1559079	534.7	332
168924at33208	Complete	Frillagalma_vityazi@1722095	374.7	276
169864at33208	Complete	Frillagalma_vityazi@1512021	504.6	588
172677at33208	Complete	Frillagalma_vityazi@1640524	195.4	241
176247at33208	Complete	Frillagalma_vityazi@1738764	355.8	327
177858at33208	Complete	Frillagalma_vityazi@1516692	571.1	360
178537at33208	Complete	Frillagalma_vityazi@1703374	687.1	347
179485at33208	Duplicated	Frillagalma_vityazi@1561557	521.8	540
179485at33208	Duplicated	Frillagalma_vityazi@1677294	466.5	363
180808at33208	Complete	Frillagalma_vityazi@1495512	689.3	438
182834at33208	Complete	Frillagalma_vityazi@1727618	416.9	357
184508at33208	Complete	Frillagalma_vityazi@1564375	539.0	528
184717at33208	Complete	Frillagalma_vityazi@1551228	923.6	519
186208at33208	Complete	Frillagalma_vityazi@1688046	1170.8	710
186707at33208	Complete	Frillagalma_vityazi@1671963	409.3	533
187280at33208	Complete	Frillagalma_vityazi@1624062	590.3	473
189414at33208	Complete	Frillagalma_vityazi@1737631	198.6	326
190726at33208	Complete	Frillagalma_vityazi@1636630	395.1	270
191938at33208	Complete	Frillagalma_vityazi@1555327	421.4	444
192250at33208	Complete	Frillagalma_vityazi@1516258	310.2	232
194754at33208	Duplicated	Frillagalma_vityazi@1738755	562.8	367
194754at33208	Duplicated	Frillagalma_vityazi@1738756	540.2	456
195986at33208	Complete	Frillagalma_vityazi@1501587	693.6	437
196950at33208	Fragmented	Frillagalma_vityazi@1713591	440.8	356
197549at33208	Complete	Frillagalma_vityazi@1546895	145.5	280
197652at33208	Fragmented	Frillagalma_vityazi@1602960	405.3	256
200997at33208	Complete	Frillagalma_vityazi@1641906	623.9	500
201397at33208	Complete	Frillagalma_vityazi@1735381	536.7	340
202545at33208	Complete	Frillagalma_vityazi@1573048	367.0	395
203128at33208	Complete	Frillagalma_vityazi@1729417	840.6	438
203698at33208	Complete	Frillagalma_vityazi@1581891	966.4	743
205220at33208	Fragmented	Frillagalma_vityazi@1511552	476.6	246
206786at33208	Complete	Frillagalma_vityazi@1509118	312.4	267
206858at33208	Complete	Frillagalma_vityazi@1662791	585.5	509
207599at33208	Complete	Frillagalma_vityazi@1732382	467.6	375
208219at33208	Fragmented	Frillagalma_vityazi@1551644	150.7	119
210614at33208	Complete	Frillagalma_vityazi@1711259	576.0	667
212972at33208	Complete	Frillagalma_vityazi@1574850	653.3	525
214788at33208	Complete	Frillagalma_vityazi@1509838	442.0	343
215654at33208	Complete	Frillagalma_vityazi@1713575	571.3	405
216257at33208	Complete	Frillagalma_vityazi@1681622	337.0	333
216563at33208	Fragmented	Frillagalma_vityazi@1611103	152.0	104
218441at33208	Complete	Frillagalma_vityazi@1721155	218.5	248
219795at33208	Complete	Frillagalma_vityazi@1537680	480.5	528
219856at33208	Fragmented	Frillagalma_vityazi@1602391	226.4	156
222489at33208	Complete	Frillagalma_vityazi@1575904	663.7	365
223234at33208	Fragmented	Frillagalma_vityazi@1738017	176.9	221
224280at33208	Complete	Frillagalma_vityazi@1660720	795.2	439
226335at33208	Fragmented	Frillagalma_vityazi@1601051	277.8	195
226941at33208	Complete	Frillagalma_vityazi@1647947	610.5	396
227087at33208	Complete	Frillagalma_vityazi@1703509	810.0	663
227453at33208	Complete	Frillagalma_vityazi@1591138	495.8	436
227979at33208	Complete	Frillagalma_vityazi@1639325	922.1	597
231157at33208	Complete	Frillagalma_vityazi@1659554	565.4	431
231700at33208	Fragmented	Frillagalma_vityazi@1738777	202.6	314
234290at33208	Complete	Frillagalma_vityazi@1657325	456.4	334
235149at33208	Complete	Frillagalma_vityazi@1611514	382.7	466
235430at33208	Fragmented	Frillagalma_vityazi@1648504	182.1	183
235458at33208	Fragmented	Frillagalma_vityazi@1592657	220.2	162
239016at33208	Complete	Frillagalma_vityazi@1541126	368.2	388
239597at33208	Complete	Frillagalma_vityazi@1535043	422.2	350
240437at33208	Complete	Frillagalma_vityazi@1554739	436.1	252
244863at33208	Complete	Frillagalma_vityazi@1621942	545.7	593
245482at33208	Fragmented	Frillagalma_vityazi@1494318	224.6	179
245567at33208	Complete	Frillagalma_vityazi@1551595	415.0	407
246241at33208	Fragmented	Frillagalma_vityazi@1538827	274.2	179
247183at33208	Fragmented	Frillagalma_vityazi@1709162	534.7	374
247905at33208	Fragmented	Frillagalma_vityazi@1546043	155.0	196
251076at33208	Complete	Frillagalma_vityazi@1729312	543.6	314
251577at33208	Complete	Frillagalma_vityazi@1561209	236.2	249
255117at33208	Complete	Frillagalma_vityazi@1734350	1032.9	662
255242at33208	Fragmented	Frillagalma_vityazi@1562037	83.4	95
257141at33208	Complete	Frillagalma_vityazi@1589070	323.6	298
260752at33208	Fragmented	Frillagalma_vityazi@1575190	272.2	280
261284at33208	Complete	Frillagalma_vityazi@1509080	628.5	640
262757at33208	Complete	Frillagalma_vityazi@1556374	295.0	296
266469at33208	Complete	Frillagalma_vityazi@1563820	141.6	187
266808at33208	Complete	Frillagalma_vityazi@1501027	440.5	330
267439at33208	Fragmented	Frillagalma_vityazi@1578768	367.7	243
268134at33208	Complete	Frillagalma_vityazi@1510871	307.6	245
268397at33208	Complete	Frillagalma_vityazi@1678266	603.2	457
271297at33208	Complete	Frillagalma_vityazi@1671324	318.2	231
271742at33208	Complete	Frillagalma_vityazi@1589677	543.1	370
272605at33208	Fragmented	Frillagalma_vityazi@1519939	311.3	239
273040at33208	Duplicated	Frillagalma_vityazi@1574289	177.2	113
273040at33208	Duplicated	Frillagalma_vityazi@1512174	175.0	115
273367at33208	Complete	Frillagalma_vityazi@1662243	127.8	183
273989at33208	Complete	Frillagalma_vityazi@1685407	536.2	420
274044at33208	Complete	Frillagalma_vityazi@1632262	377.1	316
274064at33208	Complete	Frillagalma_vityazi@1673331	411.9	270
274769at33208	Complete	Frillagalma_vityazi@1521320	405.0	311
274992at33208	Complete	Frillagalma_vityazi@1666859	236.7	336
277935at33208	Complete	Frillagalma_vityazi@1538630	545.3	563
278227at33208	Complete	Frillagalma_vityazi@1496841	413.8	363
279631at33208	Complete	Frillagalma_vityazi@1554010	572.8	578
279992at33208	Complete	Frillagalma_vityazi@1509242	323.1	308
280914at33208	Complete	Frillagalma_vityazi@1619455	403.8	510
281304at33208	Fragmented	Frillagalma_vityazi@1621785	177.9	177
283637at33208	Fragmented	Frillagalma_vityazi@1545550	275.7	162
284059at33208	Fragmented	Frillagalma_vityazi@1713608	164.0	148
285146at33208	Complete	Frillagalma_vityazi@1598249	308.4	216
285902at33208	Complete	Frillagalma_vityazi@1634204	395.8	348
285966at33208	Complete	Frillagalma_vityazi@1596787	349.9	367
286553at33208	Complete	Frillagalma_vityazi@1599822	287.3	284
289235at33208	Fragmented	Frillagalma_vityazi@1601166	102.4	107
289928at33208	Complete	Frillagalma_vityazi@1549413	67.8	313
291505at33208	Complete	Frillagalma_vityazi@1674839	262.1	267
291875at33208	Fragmented	Frillagalma_vityazi@1619030	307.8	211
295775at33208	Fragmented	Frillagalma_vityazi@1587348	141.2	101
300303at33208	Fragmented	Frillagalma_vityazi@1582083	124.7	136
301572at33208	Complete	Frillagalma_vityazi@1693517	553.6	403
302186at33208	Complete	Frillagalma_vityazi@1630422	144.0	370
302279at33208	Complete	Frillagalma_vityazi@1640905	504.3	303
302921at33208	Fragmented	Frillagalma_vityazi@1673832	41.9	110
303117at33208	Complete	Frillagalma_vityazi@1697804	355.0	336
304388at33208	Complete	Frillagalma_vityazi@1591359	262.7	218
305260at33208	Fragmented	Frillagalma_vityazi@1679867	109.6	94
306101at33208	Complete	Frillagalma_vityazi@1613724	341.9	290
307109at33208	Complete	Frillagalma_vityazi@1498484	480.2	346
308610at33208	Complete	Frillagalma_vityazi@1567190	541.7	363
311438at33208	Complete	Frillagalma_vityazi@1603664	361.7	274
311758at33208	Complete	Frillagalma_vityazi@1735539	659.9	438
311761at33208	Complete	Frillagalma_vityazi@1669642	380.9	495
312577at33208	Complete	Frillagalma_vityazi@1517361	290.8	318
313091at33208	Complete	Frillagalma_vityazi@1732023	262.2	236
315044at33208	Complete	Frillagalma_vityazi@1578185	548.5	421
315393at33208	Fragmented	Frillagalma_vityazi@1592301	297.0	176
317470at33208	Complete	Frillagalma_vityazi@1620295	369.3	482
318483at33208	Duplicated	Frillagalma_vityazi@1667265	344.4	276
318483at33208	Duplicated	Frillagalma_vityazi@1667260	339.0	274
318532at33208	Complete	Frillagalma_vityazi@1525409	603.9	336
319574at33208	Complete	Frillagalma_vityazi@1501029	277.7	240
320390at33208	Complete	Frillagalma_vityazi@1691458	547.3	532
321332at33208	Complete	Frillagalma_vityazi@1623985	164.6	292
323399at33208	Complete	Frillagalma_vityazi@1613319	604.0	453
323473at33208	Complete	Frillagalma_vityazi@1598783	492.5	286
324249at33208	Fragmented	Frillagalma_vityazi@1511276	98.6	97
325183at33208	Complete	Frillagalma_vityazi@1545337	567.1	345
327301at33208	Complete	Frillagalma_vityazi@1581618	246.8	249
331112at33208	Complete	Frillagalma_vityazi@1707576	544.6	395
332870at33208	Complete	Frillagalma_vityazi@1651293	235.8	220
333062at33208	Complete	Frillagalma_vityazi@1539831	556.2	413
333800at33208	Complete	Frillagalma_vityazi@1549260	313.5	390
334272at33208	Complete	Frillagalma_vityazi@1493596	162.0	204
334331at33208	Complete	Frillagalma_vityazi@1579112	640.0	521
334336at33208	Complete	Frillagalma_vityazi@1614083	310.9	243
334342at33208	Fragmented	Frillagalma_vityazi@1615187	273.4	304
334764at33208	Complete	Frillagalma_vityazi@1716153	337.6	292
334820at33208	Complete	Frillagalma_vityazi@1495909	408.7	310
335107at33208	Complete	Frillagalma_vityazi@1711223	307.9	262
336647at33208	Fragmented	Frillagalma_vityazi@1620294	156.1	210
338191at33208	Complete	Frillagalma_vityazi@1717657	624.2	281
338482at33208	Complete	Frillagalma_vityazi@1545968	452.1	410
339127at33208	Complete	Frillagalma_vityazi@1685573	334.1	381
339319at33208	Complete	Frillagalma_vityazi@1598650	194.1	208
340558at33208	Complete	Frillagalma_vityazi@1632518	500.0	340
340577at33208	Complete	Frillagalma_vityazi@1700695	535.4	469
344338at33208	Complete	Frillagalma_vityazi@1516394	323.2	305
344442at33208	Fragmented	Frillagalma_vityazi@1587833	116.3	104
344581at33208	Complete	Frillagalma_vityazi@1726544	339.2	243
345099at33208	Fragmented	Frillagalma_vityazi@1631944	206.5	226
345959at33208	Fragmented	Frillagalma_vityazi@1722175	32.1	75
347600at33208	Complete	Frillagalma_vityazi@1536413	403.5	273
348449at33208	Complete	Frillagalma_vityazi@1602962	288.9	291
348544at33208	Fragmented	Frillagalma_vityazi@1674113	332.0	226
348761at33208	Complete	Frillagalma_vityazi@1537472	350.6	232
349064at33208	Fragmented	Frillagalma_vityazi@1632632	255.4	183
349627at33208	Fragmented	Frillagalma_vityazi@1627550	113.4	114
351226at33208	Complete	Frillagalma_vityazi@1540575	152.8	220
352600at33208	Complete	Frillagalma_vityazi@1642665	448.5	295
352854at33208	Complete	Frillagalma_vityazi@1534405	247.1	242
353286at33208	Complete	Frillagalma_vityazi@1728567	297.9	243
353768at33208	Complete	Frillagalma_vityazi@1711673	260.2	252
354829at33208	Complete	Frillagalma_vityazi@1627809	529.2	280
354949at33208	Complete	Frillagalma_vityazi@1578404	264.4	189
355210at33208	Complete	Frillagalma_vityazi@1683331	340.8	375
355739at33208	Complete	Frillagalma_vityazi@1642277	262.1	248
356175at33208	Complete	Frillagalma_vityazi@1605135	204.7	260
356334at33208	Complete	Frillagalma_vityazi@1646741	678.1	739
356503at33208	Complete	Frillagalma_vityazi@1572134	305.3	230
357580at33208	Complete	Frillagalma_vityazi@1724576	387.3	252
359075at33208	Complete	Frillagalma_vityazi@1537032	296.6	308
359324at33208	Complete	Frillagalma_vityazi@1531809	255.5	209
359369at33208	Complete	Frillagalma_vityazi@1613783	336.8	259
360379at33208	Fragmented	Frillagalma_vityazi@1729353	161.4	135
360753at33208	Complete	Frillagalma_vityazi@1500126	339.0	250
361100at33208	Complete	Frillagalma_vityazi@1635972	405.3	269
361203at33208	Complete	Frillagalma_vityazi@1603228	548.4	387
363634at33208	Complete	Frillagalma_vityazi@1626639	153.7	200
363840at33208	Fragmented	Frillagalma_vityazi@1724783	101.8	172
363851at33208	Complete	Frillagalma_vityazi@1576446	337.8	300
364383at33208	Complete	Frillagalma_vityazi@1504603	408.8	301
364694at33208	Complete	Frillagalma_vityazi@1627637	596.1	462
365561at33208	Complete	Frillagalma_vityazi@1523848	532.8	312
365691at33208	Complete	Frillagalma_vityazi@1731508	293.8	239
366814at33208	Complete	Frillagalma_vityazi@1562637	417.5	254
366936at33208	Complete	Frillagalma_vityazi@1569658	440.6	217
367493at33208	Fragmented	Frillagalma_vityazi@1588874	262.1	202
367551at33208	Complete	Frillagalma_vityazi@1580939	584.2	375
367596at33208	Complete	Frillagalma_vityazi@1680414	583.8	502
367957at33208	Complete	Frillagalma_vityazi@1579229	448.6	290
368565at33208	Complete	Frillagalma_vityazi@1709734	539.5	322
368670at33208	Complete	Frillagalma_vityazi@1509875	216.7	155
368875at33208	Fragmented	Frillagalma_vityazi@1510040	170.7	138
371241at33208	Complete	Frillagalma_vityazi@1717109	225.0	175
371297at33208	Complete	Frillagalma_vityazi@1593352	559.7	328
371526at33208	Complete	Frillagalma_vityazi@1699399	483.3	247
372257at33208	Complete	Frillagalma_vityazi@1656452	255.3	220
372707at33208	Complete	Frillagalma_vityazi@1631542	253.9	258
373040at33208	Complete	Frillagalma_vityazi@1651295	421.1	248
376982at33208	Complete	Frillagalma_vityazi@1547271	484.1	250
378033at33208	Complete	Frillagalma_vityazi@1517841	217.6	379
378316at33208	Complete	Frillagalma_vityazi@1597405	477.8	276
378768at33208	Complete	Frillagalma_vityazi@1715952	478.2	260
378913at33208	Complete	Frillagalma_vityazi@1597115	205.8	150
379076at33208	Duplicated	Frillagalma_vityazi@1671761	191.2	188
379076at33208	Duplicated	Frillagalma_vityazi@1671760	165.3	189
379636at33208	Complete	Frillagalma_vityazi@1616117	334.4	353
379771at33208	Complete	Frillagalma_vityazi@1497198	206.7	203
380583at33208	Complete	Frillagalma_vityazi@1616464	478.5	272
381303at33208	Fragmented	Frillagalma_vityazi@1704643	101.8	106
382000at33208	Complete	Frillagalma_vityazi@1538508	130.4	135
382262at33208	Duplicated	Frillagalma_vityazi@1728975	48.7	103
382262at33208	Duplicated	Frillagalma_vityazi@1728976	47.7	220
382750at33208	Complete	Frillagalma_vityazi@1594556	365.5	317
383313at33208	Complete	Frillagalma_vityazi@1604425	325.3	292
384187at33208	Complete	Frillagalma_vityazi@1517670	651.4	420
386666at33208	Complete	Frillagalma_vityazi@1672165	155.1	157
387878at33208	Fragmented	Frillagalma_vityazi@1738159	116.6	113
389367at33208	Complete	Frillagalma_vityazi@1558867	362.5	217
389527at33208	Complete	Frillagalma_vityazi@1533244	589.8	475
389570at33208	Complete	Frillagalma_vityazi@1500118	441.0	321
389591at33208	Complete	Frillagalma_vityazi@1499708	250.0	219
390192at33208	Fragmented	Frillagalma_vityazi@1714880	206.2	158
