Orthogroup,class,Common_blast,species,tissue,expression,Gene,gene_tree
OG0006662,TVG,Q92843|B2CL2_HUMAN Bcl-2-like protein 2,Frillagalma vityazi,PalmatGasmat,1.1906536558905334,1525331,e9fad7024050df8cad596d8cc136a578
OG0006689,TVG,Q96ME1|FXL18_HUMAN F-box/LRR-repeat protein 18,Frillagalma vityazi,PalmatGasmat,1.0055926456242734,1568538,61c5e124ab4b09a71b5a2accefdd7194
OG0007036,TVG,Q6IV56|RN141_DANRE RING finger protein 141,Frillagalma vityazi,PalmatGasmat,1.0576025888492517,1662812,41b8848d75089ac5e53f31a8d03cf06c
OG0006311,TVG,Q9Z0L8|GGH_MOUSE Gamma-glutamyl hydrolase,Frillagalma vityazi,PalmatGasmat,0.24350937927272345,1540434,1f4562a9c0aee5471e07ae56f54ac674
OG0006534,TVG,Q9BRU9|UTP23_HUMAN rRNA-processing protein UTP23 homolog,Frillagalma vityazi,PalmatGasmat,1.0961402231487742,1735318,NA
OG0006550,TVG,Q6DKN2|OTX2B_XENLA Homeobox protein OTX2-B,Frillagalma vityazi,PalmatGasmat,1.1543234882380105,1606936,9a59617431cd5c31573a44f211074eb6
OG0006653,TVG,Q6DC39|DESI2_DANRE Desumoylating isopeptidase 2,Frillagalma vityazi,PalmatGasmat,0.8399504876986228,1504830,3413410dca8738f2460aed4125e07399
OG0006658,TVG,Q8IVL1|NAV2_HUMAN Neuron navigator 2,Frillagalma vityazi,PalmatGasmat,0.9720554330783598,1694117,54506880b8aca77ca3e3442d8cdd54bb
OG0006660,TVG,"Q9D273|MMAB_MOUSE Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.1394758232145057,1516663,NA
OG0006709,TVG,Q2HJH8|CK070_BOVIN Uncharacterized protein C11orf70 homolog,Frillagalma vityazi,PalmatGasmat,0.8695631744202887,1506098,NA
OG0006718,TVG,Q7LGA3|HS2ST_HUMAN Heparan sulfate 2-O-sulfotransferase 1,Frillagalma vityazi,PalmatGasmat,1.1159310297942264,1500389,NA
OG0006731,TVG,Q9R0A8|HAUS1_RAT HAUS augmin-like complex subunit 1,Frillagalma vityazi,PalmatGasmat,0.9703674079335105,1558050,NA
OG0006736,TVG,Q6NXR4|TTI2_HUMAN TELO2-interacting protein 2,Frillagalma vityazi,PalmatGasmat,1.0316736745646253,1616145,8fc14467af78aa4e1c0476e405a23efa
OG0006766,TVG,Q9ESL9|FGF20_MOUSE Fibroblast growth factor 20,Frillagalma vityazi,PalmatGasmat,0.9939850643457572,1538332,NA
OG0006771,TVG,Q2KN98|CYTSA_MOUSE Cytospin-A,Frillagalma vityazi,PalmatGasmat,0.9896275770271574,1664744,NA
OG0006779,TVG,Q6GQ33|CMKMT_XENLA Calmodulin-lysine N-methyltransferase,Frillagalma vityazi,PalmatGasmat,1.1197677030637825,1584894,NA
OG0006783,TVG,Q8N8E3|CE112_HUMAN Centrosomal protein of 112 kDa,Frillagalma vityazi,PalmatGasmat,1.0103184184603313,1712986,6d64fe4cfac7e6e820586733ad52b805
OG0006788,TVG,Q6DCU7|HIKES_XENLA Protein Hikeshi,Frillagalma vityazi,PalmatGasmat,1.087338896694181,1525920,058b6c9b9e4cb00b5010b25c726e3123
OG0006693,TVG,Q6DGZ0|GPT11_DANRE G patch domain-containing protein 11,Frillagalma vityazi,PalmatGasmat,1.0507887187575664,1618563,a14bbb08e69b00de751c2171ef6b0f1b
OG0004197,TVG,Q8K4G1|LTBP4_MOUSE Latent-transforming growth factor beta-binding protein 4,Frillagalma vityazi,PalmatGasmat,1.0833589528092,1632746,NA
OG0006747,TVG,Q6RVD7|SX21B_DANRE Transcription factor Sox-21-B {ECO:0000303|PubMed:15037315},Frillagalma vityazi,PalmatGasmat,0.9283772102252457,1641132,44a690531feaac3460cc0a11c3322964
OG0006814,TVG,Q28CX0|ELP6_XENTR Elongator complex protein 6,Frillagalma vityazi,PalmatGasmat,0.8482920544612776,1634745,NA
OG0006827,TVG,Q9EP82|WDR4_MOUSE tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 {ECO:0000255|HAMAP-Rule:MF_03056},Frillagalma vityazi,PalmatGasmat,0.9545087787972143,1701562,22436946df70898bd00f44d69d61dcff
OG0006854,TVG,"Q9D1B9|RM28_MOUSE 39S ribosomal protein L28, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.0672168803163216,1573640,NA
OG0006859,TVG,Q96MH2|HEXI2_HUMAN Protein HEXIM2,Frillagalma vityazi,PalmatGasmat,1.0968490375164304,1568159,3f424c2939f738883aa6acc3f86b5e89
OG0006865,TVG,Q9C086|IN80B_HUMAN INO80 complex subunit B,Frillagalma vityazi,PalmatGasmat,0.911696309835004,1618867,1d82096e0d57407e06df7233c14df46a
OG0006871,TVG,Q54JH4|P2XE_DICDI P2X receptor E,Frillagalma vityazi,PalmatGasmat,1.0339163189086489,1554487,ed57b42627e9cd60978a8475c22c1fd8
OG0006818,TVG,Q8R456|OPN4_RAT Melanopsin,Frillagalma vityazi,PalmatGasmat,0.2694188036343587,1549750,c1f4d59ca570d087e69c069afa31131e
OG0006903,TVG,Q8J025|APCD1_HUMAN Protein APCDD1,Frillagalma vityazi,PalmatGasmat,1.055742334349486,1730701,11eb6144aa6654e3ddb898480d2ea99e
OG0006932,TVG,"Q9CQL5|RM18_MOUSE 39S ribosomal protein L18, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.0874829935359995,1671509,3c632798175cee9258aac54f7f5b399a
OG0006935,TVG,Q9WVM7|AIMP2_CRIGR Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,Frillagalma vityazi,PalmatGasmat,1.04717291390066,1554427,72ffbdd2b25b6fc429cad579205430a8
OG0006949,TVG,Q9WTJ2|OVOL1_MOUSE Putative transcription factor Ovo-like 1,Frillagalma vityazi,PalmatGasmat,1.1268645935922599,1586272,NA
OG0006962,TVG,"Q6DH02|RM24_DANRE Probable 39S ribosomal protein L24, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.1379202523037106,1668707,e962c51a4617072a600ce87e165d63a7
OG0006972,TVG,Q99JX1|TAF11_MOUSE Transcription initiation factor TFIID subunit 11,Frillagalma vityazi,PalmatGasmat,1.0827865834914276,1555103,NA
OG0006978,TVG,"Q95SS8|TMM70_DROME Transmembrane protein 70 homolog, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.0196864380707116,1543281,NA
OG0006980,TVG,Q6P7N4|HMCES_XENTR Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein,Frillagalma vityazi,PalmatGasmat,1.1179882839704585,1505789,NA
OG0006986,TVG,Q8SSI7|CHS1_ENCCU Chitin synthase 1,Frillagalma vityazi,PalmatGasmat,1.7373215463836278,1501088,NA
OG0006987,TVG,Q7Z5U6|WDR53_HUMAN WD repeat-containing protein 53,Frillagalma vityazi,PalmatGasmat,1.0662300590479203,1510140,NA
OG0007262,TVG,"Q02486|ABF2_YEAST ARS-binding factor 2, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.1134874492370372,1550917,NA
OG0006841,TVG,"Q3SZX5|RM22_BOVIN 39S ribosomal protein L22, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.109594965757121,1710787,NA
OG0006906,TVG,Q8BG58|P4HTM_MOUSE Transmembrane prolyl 4-hydroxylase,Frillagalma vityazi,PalmatGasmat,0.38644667581639686,1522823,0e30fb46b64cf25496c32afcf6a80063
OG0006988,TVG,Q8NE22|SETD9_HUMAN SET domain-containing protein 9,Frillagalma vityazi,PalmatGasmat,1.0482375774175767,1735434,0bde4dbad0c6a8587fe333a3ae2afc7a
OG0006993,TVG,Q8VBV7|CSN8_MOUSE COP9 signalosome complex subunit 8,Frillagalma vityazi,PalmatGasmat,1.1087387175107257,1731246,3a7d38888f23a2cbc7b11871c71b488e
OG0006996,TVG,Q969H0|FBXW7_HUMAN F-box/WD repeat-containing protein 7 {ECO:0000305},Frillagalma vityazi,PalmatGasmat,1.0548950191792659,1664247,bab116ef6eee45178464c4ea78404d6d
OG0007001,TVG,Q9BUZ4|TRAF4_HUMAN TNF receptor-associated factor 4,Frillagalma vityazi,PalmatGasmat,1.1148170961322286,1498000,194e1d3849e250b0bce91aed54ddf85d
OG0007012,TVG,Q99P31|HPBP1_MOUSE Hsp70-binding protein 1,Frillagalma vityazi,PalmatGasmat,0.9304268240393433,1637335,0f11d65c092a536e445aadadde4b410d
OG0007027,TVG,Q9EP71|RAI14_MOUSE Ankycorbin,Frillagalma vityazi,PalmatGasmat,1.1461513053143417,1615603,958cdc4fdde7c23a909c31bf8be4457a
OG0007052,TVG,Q07326|PIGF_HUMAN Phosphatidylinositol-glycan biosynthesis class F protein,Frillagalma vityazi,PalmatGasmat,0.9923071235049629,1552226,NA
OG0006901,TVG,"Q6P4F2|FDX2_HUMAN Ferredoxin-2, mitochondrial {ECO:0000303|PubMed:20547883}",Frillagalma vityazi,PalmatGasmat,1.1538391271417345,1529198,NA
OG0006934,TVG,Q9BWL3|CA043_HUMAN Uncharacterized protein C1orf43,Frillagalma vityazi,PalmatGasmat,1.0095261986681074,1560811,cb28047ff6e215169ab7c7eea3dc6a00
OG0006956,TVG,Q6GNL4|RSG1_XENLA REM2- and Rab-like small GTPase 1,Frillagalma vityazi,PalmatGasmat,0.9651187825705707,1635760,c61e7f1cccfe5a21b58d89baa56056c3
OG0007032,TVG,Q28FE2|MED31_XENTR Mediator of RNA polymerase II transcription subunit 31,Frillagalma vityazi,PalmatGasmat,0.888431323893209,1733133,NA
OG0007045,TVG,Q2TBI0|LBP_BOVIN Lipopolysaccharide-binding protein,Frillagalma vityazi,PalmatGasmat,0.29798334504931817,1702852,5ab97109be12df26c9b05824fe177d4a
OG0007060,TVG,Q9CQU8|IMP1L_MOUSE Mitochondrial inner membrane protease subunit 1,Frillagalma vityazi,PalmatGasmat,1.0368921660987156,1529927,NA
OG0007063,TVG,Q9JHS3|LTOR2_MOUSE Ragulator complex protein LAMTOR2,Frillagalma vityazi,PalmatGasmat,1.0516869918934444,1671508,NA
OG0007089,TVG,Q9IA78|T2AG_PAROL Transcription initiation factor IIA subunit 2,Frillagalma vityazi,PalmatGasmat,0.9224319582368443,1581411,NA
OG0007122,TVG,Q9Y3C4|TPRKB_HUMAN EKC/KEOPS complex subunit TPRKB,Frillagalma vityazi,PalmatGasmat,1.1008440191787243,1500469,ef400f3a70c83158e630a261ff9d6e3d
OG0007168,TVG,Q9D8N6|LIN37_MOUSE Protein lin-37 homolog,Frillagalma vityazi,PalmatGasmat,1.08766361357846,1495335,f991d3ccaf5dc58d9674d2ce351f079c
OG0007193,TVG,Q1LZ78|NTPCR_BOVIN Cancer-related nucleoside-triphosphatase homolog,Frillagalma vityazi,PalmatGasmat,1.0463166616293396,1678657,NA
OG0007100,TVG,Q9VDS6|SURF6_DROME Surfeit locus protein 6 homolog,Frillagalma vityazi,PalmatGasmat,1.0001437672599687,1683717,7bb3f47788a62472d6862e014f050589
OG0007148,TVG,Q5T8I9|HENMT_HUMAN Small RNA 2'-O-methyltransferase,Frillagalma vityazi,PalmatGasmat,0.9872782434549835,1634331,81556a30e392116711dd190552515dcd
OG0007149,TVG,"Q6NTS3|RT24A_XENLA 28S ribosomal protein S24-A, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.0723526291884666,1728398,a04b97d387bc53efbbc60dfcdb187573
OG0003814,TVG,Q01085|TIAR_HUMAN Nucleolysin TIAR,Frillagalma vityazi,PalmatGasmat,1.0717443795365966,1523790,NA
OG0007210,TVG,Q8NB59|SYT14_HUMAN Synaptotagmin-14,Frillagalma vityazi,PalmatGasmat,1.1157852010386666,1657780,NA
OG0007448,TVG,Q68US5|EVA1C_PANTR Protein eva-1 homolog C,Frillagalma vityazi,PalmatGasmat,0.37605697853923364,1519646,NA
OG0007235,TVG,"Q5RCA3|RM17_PONAB 39S ribosomal protein L17, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.0904295556629697,1670169,4ce76d730a5c259b6c883e42868557f0
OG0006226,TVG,P21259|PRFA_POLPE Pol-RFamide neuropeptides,Frillagalma vityazi,PalmatGasmat,0.8449693412200869,1616450,NA
OG0007269,TVG,Q60482|RPC9_CAVPO DNA-directed RNA polymerase III subunit RPC9,Frillagalma vityazi,PalmatGasmat,0.7495387014902877,1603286,NA
OG0007295,TVG,Q9SAR5|AKR2A_ARATH Ankyrin repeat domain-containing protein 2A {ECO:0000303|PubMed:18193034},Frillagalma vityazi,PalmatGasmat,1.2242165081896168,1657892,26993be43319ce6fe479a582526f80fd
OG0004548,TVG,Q9H0J9|PAR12_HUMAN Poly [ADP-ribose] polymerase 12,Frillagalma vityazi,PalmatGasmat,0.98902973900785,1698665,6cc93f97efe98429b5ed63414dcf1c14
OG0007310,TVG,P34576|MUA3_CAEEL Transmembrane cell adhesion receptor mua-3,Frillagalma vityazi,PalmatGasmat,0.7226287205248265,1675914,NA
OG0007435,TVG,Q9D0V7|RCAS1_MOUSE Receptor-binding cancer antigen expressed on SiSo cells,Frillagalma vityazi,PalmatGasmat,1.010518384247034,1597859,173db99ca36717694df5db5b37046f49
OG0007439,TVG,Q9WY55|GCSH_THEMA Glycine cleavage system H protein {ECO:0000255|HAMAP-Rule:MF_00272},Frillagalma vityazi,PalmatGasmat,1.0759663554911836,1696865,NA
OG0007428,TVG,Q24UG0|RRF_DESHY Ribosome-recycling factor {ECO:0000255|HAMAP-Rule:MF_00040},Frillagalma vityazi,PalmatGasmat,1.0263102982111538,1575243,b290d69408568f4fe27336005a05adc8
OG0007308,TVG,P54864|JUN_SERCA Transcription factor AP-1,Frillagalma vityazi,PalmatGasmat,0.3178328022068529,1733156,20b927461de75067113de96fef8cef3f
OG0007359,TVG,P0DMJ3|VKTI1_ANTFU PI-actitoxin-Afv2a {ECO:0000303|PubMed:22683676},Frillagalma vityazi,PalmatGasmat,1.285304246013427,1672448,63223eefce02743f4d2948bbca0a2087
OG0007549,TVG,Q6AYG7|NF2IP_RAT NFATC2-interacting protein,Frillagalma vityazi,PalmatGasmat,0.9979869414279356,1552229,593c7e26ddc98841a1a13a30a9f556bc
OG0007347,TVG,Q3SZ85|PTRD1_BOVIN Putative peptidyl-tRNA hydrolase PTRHD1,Frillagalma vityazi,PalmatGasmat,0.9060012342630641,1528209,NA
OG0007487,TVG,Q8VE97|SRSF4_MOUSE Serine/arginine-rich splicing factor 4,Frillagalma vityazi,PalmatGasmat,1.076927629358613,1713109,0dd4c1b02eb19e08738a538165408c0b
OG0007383,TVG,Q8R189|PAQRA_MOUSE Monocyte to macrophage differentiation factor 2,Frillagalma vityazi,PalmatGasmat,0.8411971967179556,1538411,a06dd648049e40054e15104cdcbf57f5
OG0007646,TVG,"Q9Y3D5|RT18C_HUMAN 28S ribosomal protein S18c, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.1288967448335376,1722854,bff633fa3ac10f9734decbe451449843
OG0007375,TVG,A6NNL5|CO061_HUMAN Uncharacterized protein C15orf61,Frillagalma vityazi,PalmatGasmat,0.9889717583043691,1624919,NA
OG0007416,TVG,P18289|JRA_DROME Transcription factor AP-1,Frillagalma vityazi,PalmatGasmat,0.30412038112420003,1541252,3525a9702a53d5487be3999850eae626
OG0007400,TVG,Q9BV90|SNR25_HUMAN U11/U12 small nuclear ribonucleoprotein 25 kDa protein,Frillagalma vityazi,PalmatGasmat,0.9496333534142265,1524794,bf722ba84db008578c50e7eba4633d0f
OG0006982,TVG,Q91690|GLI1_XENLA Zinc finger protein GLI1,Frillagalma vityazi,PalmatGasmat,1.5866482693701809,1649843,67ec8154a112e2ae1aebe5ec15ce9194
OG0007433,TVG,Q6P5J6|LRC42_DANRE Leucine-rich repeat-containing protein 42,Frillagalma vityazi,PalmatGasmat,0.9559810508774247,1514669,ed164ecf3e1adbb2aa71c7ffe0b7feb4
OG0007541,TVG,Q75M08|PDI21_ORYSJ Protein disulfide isomerase-like 2-1,Frillagalma vityazi,PalmatGasmat,0.5151367080929379,1545257,fc1208a23a6030ad1de69edbbd509221
OG0007432,TVG,Q6A548|TERT_CANLF Telomerase reverse transcriptase,Frillagalma vityazi,PalmatGasmat,0.8671115599478799,1596995,0ee656492ada311b23d44035b6c1f842
OG0007444,TVG,Q641M3|TMM18_DANRE Transmembrane protein 18,Frillagalma vityazi,PalmatGasmat,0.9071212362487387,1708773,0f373ee2b5c886861e2c03baee755759
OG0007474,TVG,Q95KU9|NEMO_BOVIN NF-kappa-B essential modulator,Frillagalma vityazi,PalmatGasmat,1.0355531232918822,1520009,32ea6e92f8c459fb6767d0164966ffaa
OG0007486,TVG,Q9JJT9|PHAX_MOUSE Phosphorylated adapter RNA export protein,Frillagalma vityazi,PalmatGasmat,1.0865181071599603,1640557,6b36f20c19081b2a720d65980ff4250c
OG0007494,TVG,"P83088|FUCTC_DROME Alpha-(1,3)-fucosyltransferase C",Frillagalma vityazi,PalmatGasmat,1.3490947548620518,1706394,a17fdcfad00c394fedd21c8ac97e23cb
OG0007500,TVG,Q96K37|S35E1_HUMAN Solute carrier family 35 member E1,Frillagalma vityazi,PalmatGasmat,0.9063403078261724,1543675,NA
OG0007513,TVG,Q9D2Z4|SENP8_MOUSE Sentrin-specific protease 8,Frillagalma vityazi,PalmatGasmat,0.970688024218863,1560375,d7fecdcc98308a18133c6cf399aea5e2
OG0007519,TVG,Q8IQF1|MOCS1_DROME Molybdenum cofactor biosynthesis protein 1,Frillagalma vityazi,PalmatGasmat,1.2557426081280108,1680776,fc5b511450127cda8fc00e09e9c55c0a
OG0007537,TVG,P42029|NDUA8_BOVIN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,Frillagalma vityazi,PalmatGasmat,1.047073164827908,1522384,06df98dfff25a055bff25422d2fb9f40
OG0007547,TVG,Q99727|TIMP4_HUMAN Metalloproteinase inhibitor 4,Frillagalma vityazi,PalmatGasmat,1.288301262897638,1554158,1e9cee0d67c19652c701a3eef5c05e20
OG0007581,TVG,Q5XGP7|SKA2A_XENLA Src kinase-associated phosphoprotein 2-A,Frillagalma vityazi,PalmatGasmat,1.1240457554562315,1729179,e87ee434aba1267b1dbf783d3af6791c
OG0007625,TVG,Q9Y6H1|CHCH2_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 2,Frillagalma vityazi,PalmatGasmat,1.1057776331300928,1545336,e20e295b215b62574023a290ae30ee84
OG0003557,TVG,Q9W7R4|TEN3_DANRE Teneurin-3,Frillagalma vityazi,PalmatGasmat,2.787234995365198,1538010,90dd9c3e94dbe2a3d41d14294d1461f1
OG0007208,TVG,"Q9WU01|KHDR2_MOUSE KH domain-containing, RNA-binding, signal transduction-associated protein 2",Frillagalma vityazi,PneGasmat,1.2138011513791276,1735644,NA
OG0003469,TVG,P26990|ARF6_CHICK ADP-ribosylation factor 6,Frillagalma vityazi,PneGasmat,1.125631302199477,1724031,NA
OG0003497,TVG,P83852|CBPD_LOPSP Carboxypeptidase D,Frillagalma vityazi,PneGasmat,0.5061962724787444,1610201,NA
OG0003556,TVG,Q2PC93|SSPO_CHICK SCO-spondin,Frillagalma vityazi,PneGasmat,0.988210865880456,1584747,NA
OG0003487,TVG,P19440|GGT1_HUMAN Gamma-glutamyltranspeptidase 1 {ECO:0000303|PubMed:2904146},Frillagalma vityazi,PneGasmat,0.3532696651980361,1598686,bbc1566e6848719382da07a664f1db23
OG0003339,TVG,Q23978|MY31D_DROME Myosin-IA,Frillagalma vityazi,PneGasmat,1.5187923748599816,1713754,NA
OG0003543,TVG,Q8BG58|P4HTM_MOUSE Transmembrane prolyl 4-hydroxylase,Frillagalma vityazi,PneGasmat,0.5493908302299667,1733074,NA
OG0003457,TVG,Q9Y3Q0|NALD2_HUMAN N-acetylated-alpha-linked acidic dipeptidase 2,Frillagalma vityazi,PneGasmat,0.2530009350862732,1631876,1bf0d13b906d4fb03ff61bbda04e41a8
OG0003657,TVG,P35445|COMP_BOVIN Cartilage oligomeric matrix protein,Frillagalma vityazi,PneGasmat,2.7163664167002426,1548097,NA
OG0004436,TVG,Q8BG19|TMTC4_MOUSE Transmembrane and TPR repeat-containing protein 4,Frillagalma vityazi,PneGasmat,1.1607915305780154,1722618,NA
OG0003462,TVG,Q64620|PPP6_RAT Serine/threonine-protein phosphatase 6 catalytic subunit,Frillagalma vityazi,PneGasmat,1.082874035547291,1701769,NA
OG0003626,TVG,A4IF97|ML12B_BOVIN Myosin regulatory light chain 12B,Frillagalma vityazi,PneGasmat,1.1180694033780167,1615691,NA
OG0003786,TVG,A6QPN6|GILT_BOVIN Gamma-interferon-inducible lysosomal thiol reductase,Frillagalma vityazi,PneGasmat,0.18999961146485553,1678696,NA
OG0003801,TVG,P91953|HE_HEMPU 50 kDa hatching enzyme,Frillagalma vityazi,PneGasmat,0.16760081717992154,1709416,b13ee0f2ee34765a36b562f35d9de1b2
OG0003669,TVG,P56941|NPC1_PIG Niemann-Pick C1 protein,Frillagalma vityazi,PneGasmat,1.1868336364555396,1592542,NA
OG0003562,TVG,"Q91ZA3|PCCA_MOUSE Propionyl-CoA carboxylase alpha chain, mitochondrial",Frillagalma vityazi,PneGasmat,1.0945874841659557,1504908,96dc445098510f7fb611cb3ab0489eb2
OG0003705,TVG,O43315|AQP9_HUMAN Aquaporin-9,Frillagalma vityazi,PneGasmat,0.718074292941978,1703000,7eee76f108e4b1449d77dabd84762ca3
OG0003722,TVG,Q2TBI0|LBP_BOVIN Lipopolysaccharide-binding protein,Frillagalma vityazi,PneGasmat,0.42321903693214036,1618149,006338147c0873a0224de00fc9978cc8
OG0003897,TVG,P31285|WNT3A_XENLA Protein Wnt-3a,Frillagalma vityazi,PneGasmat,0.9140375667061089,1565699,8f3952f0c30927ef317397dc02bf2a14
OG0003729,TVG,P46940|IQGA1_HUMAN Ras GTPase-activating-like protein IQGAP1,Frillagalma vityazi,PneGasmat,1.2737444571226986,1730723,c8fab9fcb9ba76e6ca327d250a008b3c
OG0003736,TVG,Q22782|RAB6B_CAEEL Ras-related protein Rab-6.2,Frillagalma vityazi,PneGasmat,1.1536631456447317,1612673,NA
OG0005478,TVG,Q9MYU8|E41L5_CANLF Band 4.1-like protein 5,Frillagalma vityazi,PneGasmat,1.1409685111210761,1597202,NA
OG0003708,TVG,P07942|LAMB1_HUMAN Laminin subunit beta-1,Frillagalma vityazi,PneGasmat,1.6718003120795257,1517596,f6bd0936d602b9e1c1376d82f0fc59e1
OG0003755,TVG,Q86SQ4|AGRG6_HUMAN Adhesion G-protein coupled receptor G6,Frillagalma vityazi,PneGasmat,1.3975325923150088,1573752,05863c7deb9c9002b462e1b716c77ed0
OG0003800,TVG,O08662|PI4KA_RAT Phosphatidylinositol 4-kinase alpha,Frillagalma vityazi,PneGasmat,1.115023852161489,1580732,NA
OG0003614,TVG,Q9UQ90|SPG7_HUMAN Paraplegin {ECO:0000250|UniProtKB:Q3ULF4},Frillagalma vityazi,PneGasmat,1.169701015546998,1664049,8a93a89164d7dcd748fd45efed7b41a9
OG0003812,TVG,P50059|SODM2_LEPBY Superoxide dismutase [Mn] 2,Frillagalma vityazi,PneGasmat,1.1674571138808152,1534850,a4f5df5979b46e1403b54efa3b55aa29
OG0003820,TVG,A6H584|CO6A5_MOUSE Collagen alpha-5(VI) chain,Frillagalma vityazi,PneGasmat,0.5025422357017171,1616917,NA
OG0003860,TVG,Q9Y238|DLEC1_HUMAN Deleted in lung and esophageal cancer protein 1,Frillagalma vityazi,PneGasmat,1.1929520266304672,1584326,8a6dfb6f10e33cf5d3d0f7595d5243f1
OG0003421,TVG,"Q9NRK6|ABCBA_HUMAN ATP-binding cassette sub-family B member 10, mitochondrial",Frillagalma vityazi,PneGasmat,1.2726350317928623,1526777,NA
OG0003870,TVG,"Q91W43|GCSP_MOUSE Glycine dehydrogenase (decarboxylating), mitochondrial",Frillagalma vityazi,PneGasmat,1.3731275796732263,1621594,NA
OG0003881,TVG,Q9Y2D2|S35A3_HUMAN UDP-N-acetylglucosamine transporter,Frillagalma vityazi,PneGasmat,1.1507411393466822,1609958,NA
OG0006323,TVG,Q9CR50|ZN363_MOUSE RING finger and CHY zinc finger domain-containing protein 1,Frillagalma vityazi,PneGasmat,1.1230879485680314,1633346,a156beb0a6fd4541f9da7954c2a5e121
OG0003894,TVG,P49815|TSC2_HUMAN Tuberin,Frillagalma vityazi,PneGasmat,1.0483686371218026,1496762,e5f6595b6e88657d387baba18ecbc455
OG0003938,TVG,Q9DE46|DPOLA_XENLA DNA polymerase alpha catalytic subunit,Frillagalma vityazi,PneGasmat,1.2010200786049716,1576660,NA
OG0004141,TVG,Q9Z247|FKBP9_MOUSE Peptidyl-prolyl cis-trans isomerase FKBP9,Frillagalma vityazi,PneGasmat,1.3380959253099607,1617381,7a6703bc1fadc42d2870c6b902f4d4a8
OG0003942,TVG,Q9Y295|DRG1_HUMAN Developmentally-regulated GTP-binding protein 1,Frillagalma vityazi,PneGasmat,1.0965117911744762,1689210,NA
OG0004005,TVG,"Q9NQ66|PLCB1_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Frillagalma vityazi,PneGasmat,1.127427223365344,1592509,984e502d9a8dd4243790e2e9c289468a
OG0003485,TVG,P20735|GGT1_PIG Gamma-glutamyltranspeptidase 1,Frillagalma vityazi,PneGasmat,0.3424194005900618,1585083,94ea9abcdb525e55c7e2a64fada709ce
OG0003486,TVG,P20735|GGT1_PIG Gamma-glutamyltranspeptidase 1,Frillagalma vityazi,PneGasmat,0.40007335909058145,1585085,94ea9abcdb525e55c7e2a64fada709ce
OG0003994,TVG,Q99LJ1|FUCO_MOUSE Tissue alpha-L-fucosidase,Frillagalma vityazi,PneGasmat,0.3198413137606429,1580387,87c365632ef1e9ffff6f1b2e41196de7
OG0004020,TVG,Q15477|SKIV2_HUMAN Helicase SKI2W,Frillagalma vityazi,PneGasmat,1.2624192438442974,1570677,NA
OG0007058,TVG,Q28IM6|HPCL1_XENTR Hippocalcin-like protein 1,Frillagalma vityazi,PneGasmat,1.775690793693917,1705122,NA
OG0004059,TVG,Q9Y566|SHAN1_HUMAN SH3 and multiple ankyrin repeat domains protein 1,Frillagalma vityazi,PneGasmat,1.038654505823507,1607138,NA
OG0003563,TVG,"Q29RK2|PYC_BOVIN Pyruvate carboxylase, mitochondrial",Frillagalma vityazi,PneGasmat,1.5136848445723643,1515358,ddccc7a04505eda9628b3aba33cbbc39
OG0004075,TVG,"Q922D8|C1TC_MOUSE C-1-tetrahydrofolate synthase, cytoplasmic",Frillagalma vityazi,PneGasmat,1.9033786608196286,1737330,fcacb94e6f320e88e89c6ada99ba590a
OG0006030,TVG,Q8NI77|KI18A_HUMAN Kinesin-like protein KIF18A,Frillagalma vityazi,PneGasmat,1.2421618178357166,1507263,NA
OG0004016,TVG,Q9NR30|DDX21_HUMAN Nucleolar RNA helicase 2 {ECO:0000305},Frillagalma vityazi,PneGasmat,1.1096785132031182,1697211,aadacd4b8b8db5ec6a8a3475acd7d8ba
OG0004124,TVG,Q66L58|VAC14_DANRE Protein VAC14 homolog,Frillagalma vityazi,PneGasmat,1.0861016858198713,1639325,ac09dbae794a12023f936ebb0d9cad06
OG0004135,TVG,Q5ZLT0|XPO7_CHICK Exportin-7,Frillagalma vityazi,PneGasmat,1.1079870005346417,1557355,NA
OG0004153,TVG,Q8VI60|SULF1_RAT Extracellular sulfatase Sulf-1,Frillagalma vityazi,PneGasmat,1.5425323270502058,1582922,f6126d5e908c3a2f7fac8bc2d2c8397d
