Orthogroup,class,Common_blast,species,tissue,expression,Gene,gene_tree
OG0006741,SVG,O70239|AXIN1_RAT Axin-1,Frillagalma vityazi,PalmatGasmat,1.0712498401438852,1618873,89edc576fc1e2e9df12b29521d1c91b1
OG0006802,SVG,Q9DCS2|CP013_MOUSE UPF0585 protein C16orf13 homolog,Frillagalma vityazi,PalmatGasmat,1.266408672146526,1671151,NA
OG0006803,SVG,Q6PBQ2|CHMP7_DANRE Charged multivesicular body protein 7,Frillagalma vityazi,PalmatGasmat,1.1812094500273476,1583172,7572f88c99798d11dea32538f0e32a2b
OG0006832,SVG,Q6P606|LYSM4_DANRE LysM and putative peptidoglycan-binding domain-containing protein 4,Frillagalma vityazi,PalmatGasmat,1.2363902150677701,1631543,15c0f47d195d3b5f2eb0418eea8ffd0c
OG0006868,SVG,Q6GNT2|CL049_XENLA UPF0454 protein C12orf49 homolog,Frillagalma vityazi,PalmatGasmat,1.241266549929572,1685995,NA
OG0006872,SVG,"Q95KE5|RM43_BOVIN 39S ribosomal protein L43, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.203074390288107,1613998,NA
OG0006885,SVG,Q5R7P7|TAF9B_PONAB Transcription initiation factor TFIID subunit 9B,Frillagalma vityazi,PalmatGasmat,1.1164664295388533,1630529,c599915e6281ebb8c29ba91fa4604c8b
OG0006887,SVG,Q6P859|GPTC4_XENTR G patch domain-containing protein 4,Frillagalma vityazi,PalmatGasmat,1.149320531742195,1638970,bdfa3041b15ac5954c838f1e9768acd4
OG0006890,SVG,O95833|CLIC3_HUMAN Chloride intracellular channel protein 3,Frillagalma vityazi,PalmatGasmat,1.1762001285612476,1505407,NA
OG0006898,SVG,Q9AST1|TAF15_ARATH Transcription initiation factor TFIID subunit 15,Frillagalma vityazi,PalmatGasmat,1.1522982682312053,1709085,NA
OG0006828,SVG,Q28199|CD5R1_BOVIN Cyclin-dependent kinase 5 activator 1,Frillagalma vityazi,PalmatGasmat,1.0305923495561202,1616272,NA
OG0006846,SVG,Q99MB3|TM2D1_MOUSE TM2 domain-containing protein 1,Frillagalma vityazi,PalmatGasmat,1.0737028328680942,1525338,07c354d6bb64c256c19a6979991af569
OG0006882,SVG,Q9NZ43|USE1_HUMAN Vesicle transport protein USE1,Frillagalma vityazi,PalmatGasmat,0.9090354936085697,1692883,a8ad0fe611e226b054ee0e73681dc2af
OG0006904,SVG,Q8N0W5|IQCK_HUMAN IQ domain-containing protein K,Frillagalma vityazi,PalmatGasmat,1.0770814174854138,1650245,0f601cca8d13624d3fab0e08a4decc16
OG0006920,SVG,Q9JJW6|ALRF2_MOUSE Aly/REF export factor 2,Frillagalma vityazi,PalmatGasmat,1.103738018863742,1738281,NA
OG0006951,SVG,"Q54KA7|SECG_DICDI Ankyrin repeat, PH and SEC7 domain containing protein secG",Frillagalma vityazi,PalmatGasmat,1.2119028834124759,1733090,NA
OG0007285,SVG,Q5TM50|RPA12_MACMU DNA-directed RNA polymerase I subunit RPA12,Frillagalma vityazi,PalmatGasmat,1.1384510991817804,1725794,NA
OG0006834,SVG,Q6TXF1|ARRD3_RAT Arrestin domain-containing protein 3,Frillagalma vityazi,PalmatGasmat,1.1870591120565008,1694570,5e9d480a3cc2274eef76c62b024c3f06
OG0006919,SVG,Q925F4|RNF37_MOUSE RING finger protein 37 {ECO:0000305},Frillagalma vityazi,PalmatGasmat,1.118636793380165,1729237,d98fc4c8ed50e6ab779e557fdcc64c87
OG0006948,SVG,Q2KJF7|GLCTK_BOVIN Glycerate kinase,Frillagalma vityazi,PalmatGasmat,1.2121347787370047,1512146,8e30939ef7bbe89b14727c7e9a3f92d3
OG0007156,SVG,Q9UK61|TASOR_HUMAN Protein TASOR {ECO:0000305},Frillagalma vityazi,PalmatGasmat,1.2260705907824414,1726875,e0742393df831acce987df1ed840e75d
OG0007314,SVG,A4IJ15|CFA97_XENTR Cilia- and flagella-associated protein 97 {ECO:0000250|UniProtKB:Q9P2B7},Frillagalma vityazi,PalmatGasmat,1.2258781247050083,1540739,534a06943c1db8997b1e776806fce34f
OG0006847,SVG,Q8N3J9|ZN664_HUMAN Zinc finger protein 664,Frillagalma vityazi,PalmatGasmat,1.1581342564194672,1647743,NA
OG0006881,SVG,Q9NPD8|UBE2T_HUMAN Ubiquitin-conjugating enzyme E2 T,Frillagalma vityazi,PalmatGasmat,1.1279607940757785,1574783,ce613d32857a54da408f757ce1585924
OG0006953,SVG,Q9D0S4|NEUL2_MOUSE Neuralized-like protein 2,Frillagalma vityazi,PalmatGasmat,1.1953581089570116,1509314,3b868e7db48f499e9b2632a2330a02af
OG0007004,SVG,Q8TCF1|ZFAN1_HUMAN AN1-type zinc finger protein 1,Frillagalma vityazi,PalmatGasmat,1.0315024362121339,1701120,fc4bf2624f90ce6a47ecddec5ad748fd
OG0007008,SVG,Q9R0N3|SYT11_MOUSE Synaptotagmin-11,Frillagalma vityazi,PalmatGasmat,1.119413605474976,1661572,f05cda00b794a71c00e78805780cca70
OG0007016,SVG,Q06438|PEX2_CRIGR Peroxisome biogenesis factor 2,Frillagalma vityazi,PalmatGasmat,1.0324797279035784,1602489,8c2f46cc65e2b8ef7acae9d89dafdde6
OG0007218,SVG,Q91W18|TDRD3_MOUSE Tudor domain-containing protein 3,Frillagalma vityazi,PalmatGasmat,1.0036605283243398,1738353,61c92c1ad8fe8e8efab424aae1cfba2a
OG0006852,SVG,Q9FVW4|RENT3_ARATH Regulator of nonsense transcripts UPF3,Frillagalma vityazi,PalmatGasmat,1.1759908995472867,1529057,5a739c6f8c619c2ba6492c2d8342963f
OG0007067,SVG,Q5JXC2|MIIP_HUMAN Migration and invasion-inhibitory protein,Frillagalma vityazi,PalmatGasmat,1.1578505917484578,1716049,e6e33e215246dd1ede985dd58208d43b
OG0007069,SVG,Q8WXB1|MT21A_HUMAN Protein N-lysine methyltransferase METTL21A,Frillagalma vityazi,PalmatGasmat,1.034109865521504,1706591,NA
OG0007072,SVG,Q4N4N8|TXND_THEPA Thioredoxin domain-containing protein,Frillagalma vityazi,PalmatGasmat,1.0781172232234886,1675645,NA
OG0007104,SVG,Q3T0B9|CEBPG_BOVIN CCAAT/enhancer-binding protein gamma,Frillagalma vityazi,PalmatGasmat,1.4134559007978913,1729969,c8e7b867975db087731be2cc333ca09d
OG0007196,SVG,Q9PTL2|SPY2_CHICK Protein sprouty homolog 2,Frillagalma vityazi,PalmatGasmat,1.4111434911914222,1535714,NA
OG0007049,SVG,Q6PF45|VIAAT_XENLA Vesicular inhibitory amino acid transporter,Frillagalma vityazi,PalmatGasmat,1.1902895882983475,1494421,390bfb74a0e9dbacd617d5eff188e8c1
OG0007064,SVG,Q8BX32|SLX1_MOUSE Structure-specific endonuclease subunit SLX1 {ECO:0000255|HAMAP-Rule:MF_03100},Frillagalma vityazi,PalmatGasmat,1.2464585766845344,1598255,NA
OG0007023,SVG,E7EYQ9|TM216_DANRE Transmembrane protein 216,Frillagalma vityazi,PalmatGasmat,1.042581872402873,1704907,fdde46a399e227e49cada91500d5dfb5
OG0007083,SVG,Q9DAZ9|ANCHR_MOUSE Abscission/NoCut checkpoint regulator,Frillagalma vityazi,PalmatGasmat,1.2515887309490095,1506787,c3f88753b15893622679ceb11262a7de
OG0007087,SVG,Q9V785|3BP5H_DROME SH3 domain-binding protein 5 homolog,Frillagalma vityazi,PalmatGasmat,1.281877562325029,1733658,NA
OG0007102,SVG,Q99JF8|PSIP1_MOUSE PC4 and SFRS1-interacting protein,Frillagalma vityazi,PalmatGasmat,1.3195800521046286,1569365,NA
OG0007132,SVG,Q5SW96|ARH_HUMAN Low density lipoprotein receptor adapter protein 1 {ECO:0000305},Frillagalma vityazi,PalmatGasmat,1.20187444161738,1563671,6aab9381ebcf567bb25042723ed03e67
OG0007144,SVG,Q7T3A4|RAB13_DANRE Ras-related protein Rab-13,Frillagalma vityazi,PalmatGasmat,1.2372776674354307,1501353,c4027f0a67e7ea92ef11156fbf57c030
OG0007154,SVG,Q9BQG1|SYT3_HUMAN Synaptotagmin-3,Frillagalma vityazi,PalmatGasmat,1.1525821838782717,1496964,d6b8f7566762b523e0b5ea6fb3b2c566
OG0007157,SVG,Q7ZY70|C108B_XENLA Uncharacterized protein C1orf108 homolog B,Frillagalma vityazi,PalmatGasmat,1.1551708624560617,1613093,NA
OG0007167,SVG,Q9H0T7|RAB17_HUMAN Ras-related protein Rab-17,Frillagalma vityazi,PalmatGasmat,1.0196126573889115,1556105,cc2bfb72acf46ac1ad0993b9ef373c8b
OG0007173,SVG,Q7TPN3|PIGV_MOUSE GPI mannosyltransferase 2,Frillagalma vityazi,PalmatGasmat,0.9997093660673041,1524725,NA
OG0007205,SVG,Q5T7V8|GORAB_HUMAN RAB6-interacting golgin,Frillagalma vityazi,PalmatGasmat,1.2012239115697103,1590787,54abbd72f5aa4dd9d855ed4a503d5e3b
OG0007209,SVG,Q8R2M0|TEAN2_MOUSE Transcription elongation factor A N-terminal and central domain-containing protein 2,Frillagalma vityazi,PalmatGasmat,1.1362035751430906,1539832,NA
OG0007223,SVG,Q6BPA9|NUF2_DEBHA Probable kinetochore protein NUF2,Frillagalma vityazi,PalmatGasmat,1.0833647796345232,1676206,33113a2118104049805761a0d7b51091
OG0007232,SVG,P50616|TOB1_HUMAN Protein Tob1,Frillagalma vityazi,PalmatGasmat,1.274062068193244,1733613,b4a1c108a6336ea8eff5ce30e9e8d085
OG0007245,SVG,Q8CDN9|LRRC9_MOUSE Leucine-rich repeat-containing protein 9,Frillagalma vityazi,PalmatGasmat,1.0642099351425982,1532273,NA
OG0007145,SVG,Q8BKI2|TNR6B_MOUSE Trinucleotide repeat-containing gene 6B protein,Frillagalma vityazi,PalmatGasmat,1.1228227335774843,1588333,fcf11ccc5965b14fed1d114633b46fc6
OG0007233,SVG,"Q58HI1|PELP1_XENLA Proline-, glutamic acid- and leucine-rich protein 1",Frillagalma vityazi,PalmatGasmat,1.0267687169446227,1540577,fb7d174880a6366a45fba408504f9cd2
OG0007251,SVG,"Q9CXV1|DHSD_MOUSE Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.1065038660693218,1518992,040fd41e474a8e6e6d52eb537fb5c81a
OG0007095,SVG,Q9Z1S0|BUB1B_MOUSE Mitotic checkpoint serine/threonine-protein kinase BUB1 beta,Frillagalma vityazi,PalmatGasmat,1.2436663194177175,1572236,aa385a136eeff2be03607c9accf57f3b
OG0007258,SVG,Q28GJ0|SDCG3_XENTR Serologically defined colon cancer antigen 3 homolog,Frillagalma vityazi,PalmatGasmat,1.0533225913547808,1507921,4c7163488fc3a71b85b068dbe152fbd7
OG0007268,SVG,Q9D0K0|TBCD7_MOUSE TBC1 domain family member 7,Frillagalma vityazi,PalmatGasmat,1.019017816059567,1505820,NA
OG0007293,SVG,Q15527|SURF2_HUMAN Surfeit locus protein 2,Frillagalma vityazi,PalmatGasmat,1.0488845056297111,1728436,b9652aaca577d01f4cbb358f924d9a58
OG0007598,SVG,Q9VAN6|SLBP_DROME Histone RNA hairpin-binding protein,Frillagalma vityazi,PalmatGasmat,1.0699382100243926,1580535,7a3e7d3f68804dd834828d2c65e25135
OG0007318,SVG,Q9BZ19|ANR60_HUMAN Ankyrin repeat domain-containing protein 60,Frillagalma vityazi,PalmatGasmat,0.1644247977270319,1656541,NA
OG0007324,SVG,Q5R9K8|AR2BP_PONAB ADP-ribosylation factor-like protein 2-binding protein,Frillagalma vityazi,PalmatGasmat,1.133372307891439,1694057,NA
OG0007320,SVG,Q9H773|DCTP1_HUMAN dCTP pyrophosphatase 1,Frillagalma vityazi,PalmatGasmat,1.2096158913573112,1684762,NA
OG0007342,SVG,Q5VYX0|RNLS_HUMAN Renalase {ECO:0000303|PubMed:15841207},Frillagalma vityazi,PalmatGasmat,1.5622424172480183,1688523,8e49eedbe2170049d753db7c120c0d7f
OG0007353,SVG,Q9D3V5|FSIP1_MOUSE Fibrous sheath-interacting protein 1,Frillagalma vityazi,PalmatGasmat,1.1730292991416156,1578422,NA
OG0007335,SVG,"Q9DB15|RM12_MOUSE 39S ribosomal protein L12, mitochondrial",Frillagalma vityazi,PalmatGasmat,1.2253172826218452,1498877,3f1e2b1ab4427932a7e4832b403d0111
OG0007360,SVG,Q8NHR9|PROF4_HUMAN Profilin-4,Frillagalma vityazi,PalmatGasmat,1.096160583769342,1609199,0b385215052946085994f6a47610a8c4
OG0007389,SVG,Q8VDR5|TM267_MOUSE Transmembrane protein 267 {ECO:0000312|MGI:MGI:3648543},Frillagalma vityazi,PalmatGasmat,1.051954017031367,1561594,NA
OG0007392,SVG,Q8JFQ2|RBTN1_DANRE Rhombotin-1,Frillagalma vityazi,PalmatGasmat,1.3316778791935702,1587338,NA
OG0007341,SVG,Q9ULK2|AT7L1_HUMAN Ataxin-7-like protein 1,Frillagalma vityazi,PalmatGasmat,1.2229296752730965,1685721,NA
OG0007371,SVG,Q95044|UBE2C_SPISO Ubiquitin-conjugating enzyme E2 C,Frillagalma vityazi,PalmatGasmat,1.200824891367672,1617820,bbd342bf9d3f877f8160f50b5c07e014
OG0007370,SVG,Q3SZG6|F92A1_BOVIN Protein FAM92A1,Frillagalma vityazi,PalmatGasmat,1.1511763547747198,1636651,d75aafbf9384a6d1c9dac07b43d00565
OG0007397,SVG,Q78S06|SYS1_MOUSE Protein SYS1 homolog,Frillagalma vityazi,PalmatGasmat,1.035864805018887,1563240,NA
OG0007406,SVG,Q810N6|ANR45_MOUSE Ankyrin repeat domain-containing protein 45,Frillagalma vityazi,PalmatGasmat,1.0687401424853704,1546934,4e9d1485f210736f309269f8d6809268
OG0007401,SVG,Q502W6|VWA3B_HUMAN von Willebrand factor A domain-containing protein 3B,Frillagalma vityazi,PalmatGasmat,1.3049523712726234,1634587,2926ba82b2b18cfd4fe562bd707090ed
OG0003988,SVG,Q9EPQ2|RPGR1_MOUSE X-linked retinitis pigmentosa GTPase regulator-interacting protein 1,Frillagalma vityazi,PalmatGasmat,1.2253724422756467,1585695,NA
OG0007426,SVG,Q9ZDW1|GLRX1_RICPR Glutaredoxin-1,Frillagalma vityazi,PalmatGasmat,1.5029377318142028,1517786,23a91a683cb4da66be94357e7d0280a3
OG0007443,SVG,Q95N27|PP16B_BOVIN Protein phosphatase 1 regulatory inhibitor subunit 16B,Frillagalma vityazi,PalmatGasmat,1.5654364700163037,1525753,adebdbd8843ba847f7e55a702935549f
OG0003325,SVG,Q14590|ZN235_HUMAN Zinc finger protein 235,Frillagalma vityazi,PalmatGasmat,1.291298699762756,1705539,NA
OG0007483,SVG,Q3SZW3|ARV1_BOVIN Protein ARV1,Frillagalma vityazi,PalmatGasmat,0.9801875163065165,1512716,NA
OG0007584,SVG,Q9QZS2|RNF4_MOUSE E3 ubiquitin-protein ligase RNF4,Frillagalma vityazi,PalmatGasmat,1.1563736727862162,1575595,NA
OG0007497,SVG,Q6P3N5|CNIH4_XENTR Protein cornichon homolog 4,Frillagalma vityazi,PalmatGasmat,1.0948862669692674,1706980,fd8205c47fc7190c441ede0f7f180c73
OG0007511,SVG,Q3U6N9|CH033_MOUSE UPF0488 protein C8orf33 homolog,Frillagalma vityazi,PalmatGasmat,1.134319816727061,1668447,NA
OG0007531,SVG,Q8I7Z8|HAM_DROME Transcription factor hamlet,Frillagalma vityazi,PalmatGasmat,0.9762795170318235,1573820,NA
OG0007540,SVG,"Q9HBE1|PATZ1_HUMAN POZ-, AT hook-, and zinc finger-containing protein 1",Frillagalma vityazi,PalmatGasmat,1.1114147685131266,1619945,f340cac9c93719ab1f7bb35b7e5ce49b
OG0007546,SVG,Q8K2J4|CCD14_MOUSE Coiled-coil domain-containing protein 14,Frillagalma vityazi,PalmatGasmat,1.183402642983706,1684592,bca75b13d9ddf3e9c6166015002a933e
OG0007571,SVG,Q8NDI1|EHBP1_HUMAN EH domain-binding protein 1,Frillagalma vityazi,PalmatGasmat,1.2359143406024924,1730718,NA
OG0007602,SVG,Q90X67|SOCS3_CHICK Suppressor of cytokine signaling 3,Frillagalma vityazi,PalmatGasmat,1.1955799063461914,1516998,000df16dd034a19bc75c68382e4239a2
OG0007414,SVG,Q8BID8|FXL14_MOUSE F-box/LRR-repeat protein 14,Frillagalma vityazi,PneGasmat,1.6468720891581679,1672330,NA
OG0003434,SVG,Q9ERC5|OTOF_RAT Otoferlin,Frillagalma vityazi,PneGasmat,1.4199962157006634,1646075,NA
OG0003496,SVG,Q9NZM1|MYOF_HUMAN Myoferlin,Frillagalma vityazi,PneGasmat,0.3470284362199532,1682120,643866497a0554dbf9d57028c53af567
OG0003498,SVG,Q9JHW1|CBPD_RAT Carboxypeptidase D,Frillagalma vityazi,PneGasmat,1.2456668892255482,1709986,NA
OG0003662,SVG,Q96N67|DOCK7_HUMAN Dedicator of cytokinesis protein 7,Frillagalma vityazi,PneGasmat,1.2370030975568624,1546183,b0a7c3ed8dac1725dd9d518ec9410e00
OG0003663,SVG,Q96N67|DOCK7_HUMAN Dedicator of cytokinesis protein 7,Frillagalma vityazi,PneGasmat,1.3283497587823738,1546182,b0a7c3ed8dac1725dd9d518ec9410e00
OG0003442,SVG,Q5ZMH1|SEPT2_CHICK Septin-2,Frillagalma vityazi,PneGasmat,1.1295580266766936,1638767,NA
OG0003525,SVG,P92177|1433E_DROME 14-3-3 protein epsilon,Frillagalma vityazi,PneGasmat,1.2308374276173881,1696675,NA
OG0003532,SVG,P20072|ANXA7_BOVIN Annexin A7,Frillagalma vityazi,PneGasmat,1.191584661992036,1553633,NA
OG0003559,SVG,F1NTD6|ASCC3_CHICK Activating signal cointegrator 1 complex subunit 3,Frillagalma vityazi,PneGasmat,1.2876879486080444,1671916,61ac04617be328be10be9c65143dfc9e
OG0003580,SVG,Q9VT28|FRY_DROME Protein furry,Frillagalma vityazi,PneGasmat,1.174312079995472,1730346,NA
OG0004262,SVG,Q95116|TSP2_BOVIN Thrombospondin-2,Frillagalma vityazi,PneGasmat,0.46951806333691826,1729126,NA
OG0005369,SVG,Q8N394|TMTC2_HUMAN Transmembrane and TPR repeat-containing protein 2,Frillagalma vityazi,PneGasmat,1.2119863754008717,1546645,NA
OG0004038,SVG,Q5BJL5|SBNO1_RAT Protein strawberry notch homolog 1,Frillagalma vityazi,PneGasmat,1.203364839552516,1518731,101ccb732136e6f36e6b62e905d5af17
OG0003647,SVG,P55013|S12A2_SQUAC Solute carrier family 12 member 2,Frillagalma vityazi,PneGasmat,1.2940235420097586,1663468,NA
OG0003660,SVG,Q5TYW4|NBAS_DANRE Neuroblastoma-amplified sequence,Frillagalma vityazi,PneGasmat,1.2384108410456927,1592549,0c10682fbe63478d0031bee807fdf73f
OG0003690,SVG,Q6UPR8|ERMP1_RAT Endoplasmic reticulum metallopeptidase 1 {ECO:0000305},Frillagalma vityazi,PneGasmat,0.9612233012902207,1519004,fd92d8296891a1cbe5732f2ce87124f1
OG0003696,SVG,Q9DG67|RA54B_CHICK DNA repair and recombination protein RAD54B,Frillagalma vityazi,PneGasmat,1.1861776692509205,1716415,NA
OG0003698,SVG,Q9Y620|RA54B_HUMAN DNA repair and recombination protein RAD54B,Frillagalma vityazi,PneGasmat,1.537072816244055,1723931,NA
OG0003697,SVG,P70270|RAD54_MOUSE DNA repair and recombination protein RAD54-like,Frillagalma vityazi,PneGasmat,1.1646172622285742,1615404,NA
OG0003730,SVG,Q69Z89|RADIL_MOUSE Ras-associating and dilute domain-containing protein,Frillagalma vityazi,PneGasmat,1.2683656663399185,1698020,a6e35c2c522ab0426b20f1aa2b80beb7
OG0004565,SVG,Q9BXB5|OSB10_HUMAN Oxysterol-binding protein-related protein 10,Frillagalma vityazi,PneGasmat,1.1962472848804082,1715286,2af4a60c48cadd3c9790d93e86fe3749
OG0003549,SVG,Q9DEI1|PRKDC_XENLA DNA-dependent protein kinase catalytic subunit,Frillagalma vityazi,PneGasmat,1.5213349508462322,1584506,ca12fd5992ad86ecf6fc62a632058f9c
OG0007454,SVG,P46088|GST_NOTSL Glutathione S-transferase,Frillagalma vityazi,PneGasmat,1.3525677042396709,1612592,66921539e071b716ee2612554dd5ea6d
OG0003734,SVG,Q9R1K5|FZR1_MOUSE Fizzy-related protein homolog,Frillagalma vityazi,PneGasmat,1.26203462940907,1518771,NA
OG0003742,SVG,Q14008|CKAP5_HUMAN Cytoskeleton-associated protein 5,Frillagalma vityazi,PneGasmat,1.1068525782487728,1625814,NA
OG0003769,SVG,Q8BQM9|MD12L_MOUSE Mediator of RNA polymerase II transcription subunit 12-like protein,Frillagalma vityazi,PneGasmat,1.3556066593513534,1629065,NA
OG0003768,SVG,Q9NDJ2|DOM_DROME Helicase domino,Frillagalma vityazi,PneGasmat,1.3363288157900743,1548625,NA
OG0003797,SVG,Q68DX3|FRPD2_HUMAN FERM and PDZ domain-containing protein 2,Frillagalma vityazi,PneGasmat,1.2914382571748448,1530551,NA
OG0003817,SVG,Q8N3P4|VPS8_HUMAN Vacuolar protein sorting-associated protein 8 homolog,Frillagalma vityazi,PneGasmat,1.3246871129594615,1678620,NA
OG0003503,SVG,Q8BPY9|FIGL1_MOUSE Fidgetin-like protein 1,Frillagalma vityazi,PneGasmat,1.2153395876694328,1626786,NA
OG0003843,SVG,Q6NRS6|DRAM1_XENLA DNA damage-regulated autophagy modulator protein 1,Frillagalma vityazi,PneGasmat,1.2087719842423994,1705032,NA
OG0004340,SVG,"P53440|CALMF_NAEGR Calmodulin, flagellar",Frillagalma vityazi,PneGasmat,1.529850774351144,1569765,NA
OG0003741,SVG,Q2QI47|USH2A_MOUSE Usherin,Frillagalma vityazi,PneGasmat,1.5126272386097306,1604478,NA
OG0003750,SVG,Q6PDQ2|CHD4_MOUSE Chromodomain-helicase-DNA-binding protein 4,Frillagalma vityazi,PneGasmat,1.2670174611521339,1637421,ed47f86d08478eace4e35fe178186b5b
OG0003866,SVG,Q99570|PI3R4_HUMAN Phosphoinositide 3-kinase regulatory subunit 4,Frillagalma vityazi,PneGasmat,1.3017456562072243,1592797,fb6a89047acaffaac4f9f2d537546bfe
OG0003867,SVG,Q6P5E4|UGGG1_MOUSE UDP-glucose:glycoprotein glucosyltransferase 1,Frillagalma vityazi,PneGasmat,1.1168492854034238,1734360,d89cb1d6ab94bfba5653e4ec9ae56de9
OG0003841,SVG,Q9JI66|S4A4_RAT Electrogenic sodium bicarbonate cotransporter 1,Frillagalma vityazi,PneGasmat,1.1402684005143424,1600327,NA
OG0003904,SVG,"Q5F2N2|FUT11_ORYLA Alpha-(1,3)-fucosyltransferase 11",Frillagalma vityazi,PneGasmat,1.153141468499713,1543673,762807b2c2eedc23e0de543fd01e5949
OG0003858,SVG,Q9R1D7|GBF1_CRIGR Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,Frillagalma vityazi,PneGasmat,1.127166236596983,1593111,829906f81be09e3f99d72b8dcf4dd94f
OG0003890,SVG,Q6ZUT9|DEN5B_HUMAN DENN domain-containing protein 5B,Frillagalma vityazi,PneGasmat,1.4191132311615609,1588699,NA
OG0003907,SVG,Q6QI06|RICTR_MOUSE Rapamycin-insensitive companion of mTOR,Frillagalma vityazi,PneGasmat,1.1689680145511994,1708872,0c5401ce162e188b3049796d80a2459e
OG0003915,SVG,P37199|NU155_RAT Nuclear pore complex protein Nup155,Frillagalma vityazi,PneGasmat,1.3761441075558907,1555680,6e4706fd31555dcfe4aa0652a6a8fd03
OG0003917,SVG,Q6ZQH8|NU188_MOUSE Nucleoporin NUP188 homolog,Frillagalma vityazi,PneGasmat,1.2117638437748863,1693668,a9458beca01739930c425878760a7a5e
OG0003935,SVG,Q8WXG6|MADD_HUMAN MAP kinase-activating death domain protein,Frillagalma vityazi,PneGasmat,1.512240254186621,1615525,8589627b51c55f42e0e9ba8b4dd08198
OG0003950,SVG,Q6P423|MED23_XENLA Mediator of RNA polymerase II transcription subunit 23,Frillagalma vityazi,PneGasmat,1.4006241156746946,1735157,NA
OG0005689,SVG,Q90385|SHH_CYNPY Sonic hedgehog protein,Frillagalma vityazi,PneGasmat,2.5779651972447604,1595548,NA
OG0003927,SVG,Q5ZMA6|NADE_CHICK Glutamine-dependent NAD(+) synthetase,Frillagalma vityazi,PneGasmat,1.3941181276312675,1502018,NA
OG0003925,SVG,Q9W1R5|VIR_DROME Protein virilizer,Frillagalma vityazi,PneGasmat,1.2997297173631681,1728661,NA
OG0003937,SVG,Q2M389|WASH7_HUMAN WASH complex subunit SWIP {ECO:0000305},Frillagalma vityazi,PneGasmat,1.0720187313417193,1500708,1d6c78c06047f26346e2f9e145be6f24
OG0003973,SVG,Q6PGP7|TTC37_HUMAN Tetratricopeptide repeat protein 37,Frillagalma vityazi,PneGasmat,1.2490973484813002,1633948,3ae033dd3dbfc7a07835e73fa76777fd
OG0003974,SVG,Q9Y4E6|WDR7_HUMAN WD repeat-containing protein 7,Frillagalma vityazi,PneGasmat,1.1841739365497277,1564668,10953a7e0ef76a86b394d7f951a2a1f7
OG0004036,SVG,Q9Z2Y1|TIM_RAT Protein timeless homolog,Frillagalma vityazi,PneGasmat,1.3697559937783323,1565992,NA
OG0003984,SVG,Q9Y3Z3|SAMH1_HUMAN Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,Frillagalma vityazi,PneGasmat,1.0245440706957973,1684322,2a7cd68e0566c05681ad266437e5b515
OG0003829,SVG,Q6PFD9|NUP98_MOUSE Nuclear pore complex protein Nup98-Nup96,Frillagalma vityazi,PneGasmat,1.2746580285893123,1600770,c1785493aa2c4166f43203a596c78333
OG0003830,SVG,Q6PFD9|NUP98_MOUSE Nuclear pore complex protein Nup98-Nup96,Frillagalma vityazi,PneGasmat,1.3177120200182262,1600771,c1785493aa2c4166f43203a596c78333
OG0003987,SVG,Q91V92|ACLY_MOUSE ATP-citrate synthase,Frillagalma vityazi,PneGasmat,1.2456004293793042,1593357,63a35ebc4ff03204c9855c388444cd59
OG0005517,SVG,Q91821|MELK_XENLA Maternal embryonic leucine zipper kinase,Frillagalma vityazi,PneGasmat,1.2402702286052523,1521469,b836931ab4d3a87ac08c0480e3d757fe
OG0004003,SVG,Q5ZI08|SPT5H_CHICK Transcription elongation factor SPT5,Frillagalma vityazi,PneGasmat,1.1822273196860056,1630561,dfa1ae711bc64813a709d6b2a3cc66e3
OG0004004,SVG,Q7SYD5|SC31A_DANRE Protein transport protein Sec31A,Frillagalma vityazi,PneGasmat,1.268424763699032,1648396,e53e14b5561c3eb302946274626d8fa8
OG0004006,SVG,Q7ZVM1|STRUM_DANRE WASH complex subunit strumpellin,Frillagalma vityazi,PneGasmat,1.1539596425299985,1662596,d4d9124cea3fbef02958568fb789cac9
OG0004011,SVG,F1R345|DDX11_DANRE ATP-dependent DNA helicase DDX11 {ECO:0000305},Frillagalma vityazi,PneGasmat,1.4523093122633952,1697340,2c10c74d1ceb09fa3f9729fdd578d82b
OG0003995,SVG,Q9H0H0|INT2_HUMAN Integrator complex subunit 2,Frillagalma vityazi,PneGasmat,1.274061506576882,1712052,7e765c1c3beb6702df595b75a9649fec
